# Elements 1e+06
[00014.963 ms] [1.644725] multiplyCuda<<<4096, 512>>>
[00014.966 ms] [1.644725] multiplyCuda<<<4096, 1024>>>
[00017.452 ms] [1.644725] multiplyCuda<<<8192, 32>>>
[00016.389 ms] [1.644725] multiplyCuda<<<8192, 64>>>
[00015.245 ms] [1.644725] multiplyCuda<<<8192, 128>>>
[00014.981 ms] [1.644725] multiplyCuda<<<8192, 256>>>
[00014.915 ms] [1.644725] multiplyCuda<<<8192, 512>>>
[00014.742 ms] [1.644725] multiplyCuda<<<8192, 1024>>>
[00016.345 ms] [1.644725] multiplyCuda<<<16384, 32>>>
[00015.224 ms] [1.644725] multiplyCuda<<<16384, 64>>>
[00014.988 ms] [1.644725] multiplyCuda<<<16384, 128>>>
[00014.989 ms] [1.644725] multiplyCuda<<<16384, 256>>>
[00014.764 ms] [1.644725] multiplyCuda<<<16384, 512>>>
[00014.568 ms] [1.644725] multiplyCuda<<<16384, 1024>>>
[00015.970 ms] [1.644725] multiplyCuda<<<32768, 32>>>
[00015.009 ms] [1.644725] multiplyCuda<<<32768, 64>>>
[00014.963 ms] [1.644725] multiplyCuda<<<32768, 128>>>
[00014.816 ms] [1.644725] multiplyCuda<<<32768, 256>>>
[00014.594 ms] [1.644725] multiplyCuda<<<32768, 512>>>
[00014.947 ms] [1.644725] multiplyCuda<<<32768, 1024>>>
